cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR
226,12.0,14.0,69.4,399.0,33.25,10,10,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
227,9.0,9.0,67.58,301.0,33.44444444444444,11,10,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
228,11.0,12.0,54.980000000000004,273.0,24.818181818181817,12,10,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
229,15.0,15.0,139.61,616.0,41.06666666666667,13,10,9.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
230,8.0,8.0,54.61,244.0,30.5,14,10,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
231,6.0,6.0,12.51,123.0,20.5,15,10,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
232,8.0,9.0,63.21,314.0,39.25,16,10,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
233,1.0,1.0,1.83,23.0,23.0,17,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,6.0,15.0,28.05,128.0,21.333333333333332,18,10,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
235,4.0,4.0,37.45,112.0,28.0,19,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
236,4.0,4.0,28.45,110.0,27.5,20,10,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
237,1.0,1.0,0.2,21.0,21.0,21,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2.0,2.0,8.77,31.0,15.5,22,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1.0,1.0,0.64,5.0,5.0,23,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,1.0,1.0,10.313333333333334,20.0,29.5,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1.0,1.0,10.313333333333334,20.0,29.5,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1.0,1.0,7.704444444444445,22.666666666666668,29.5,2,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1.0,1.0,7.704444444444445,22.666666666666668,29.5,3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1.0,1.0,7.704444444444445,22.666666666666668,29.5,4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
245,10.0,10.0,119.0,319.0,31.9,5,11,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
246,9.0,9.0,101.26666666666667,325.0,36.111111111111114,6,11,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
247,12.0,12.0,85.02,479.0,39.916666666666664,7,11,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
248,9.0,9.0,51.87,272.0,30.22222222222222,8,11,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
249,10.0,10.0,71.675,308.0,30.8,9,11,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
250,14.0,14.0,91.7,556.0,39.714285714285715,10,11,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
251,7.0,8.0,25.77,198.0,28.285714285714285,11,11,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
252,11.0,11.0,52.78,265.0,24.09090909090909,12,11,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
253,8.0,9.0,110.06666666666666,399.0,49.875,13,11,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
254,11.0,12.0,90.91,421.0,38.27272727272727,14,11,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
255,8.0,8.0,52.53,290.0,36.25,15,11,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
256,6.0,6.0,27.76,112.0,18.666666666666668,16,11,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
257,9.0,13.0,34.52,210.0,23.333333333333332,17,11,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
258,1.0,1.0,15.4,35.0,35.0,18,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259,4.0,4.0,18.75,69.0,17.25,19,11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
260,3.0,3.0,20.35,69.66666666666667,23.6,20,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
261,3.0,3.0,20.35,69.66666666666667,23.6,21,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
262,3.0,3.0,20.35,69.66666666666667,23.6,22,11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
263,4.0,4.0,40.65,124.0,31.0,23,11,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
264,1.0,1.0,8.81,20.0,23.0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1.0,1.0,8.81,20.0,23.0,1,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1.0,1.0,8.81,20.0,23.0,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1.0,1.0,10.3,17.0,17.0,3,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268,6.0,6.0,86.53,180.0,30.0,4,12,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
269,8.0,8.0,98.25,272.0,34.0,5,12,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
270,8.0,8.0,101.5,344.0,43.0,6,12,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
271,10.0,10.0,75.88,416.0,41.6,7,12,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
272,18.0,18.0,143.65,747.0,41.5,8,12,5.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0
273,13.0,15.0,80.77,428.0,32.92307692307692,9,12,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
274,14.0,14.0,73.805,473.0,33.785714285714285,10,12,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
275,18.0,18.0,124.06,589.0,32.72222222222222,11,12,9.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0
276,10.0,10.0,61.69,293.0,29.3,12,12,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
277,6.0,6.0,56.85,239.0,39.833333333333336,13,12,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
278,5.0,5.0,21.4,131.0,26.2,14,12,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
279,6.0,6.0,24.7,137.0,22.833333333333332,15,12,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
280,5.0,5.0,33.800000000000004,169.0,33.8,16,12,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
281,7.0,7.0,26.14,196.0,28.0,17,12,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2.0,2.0,13.399999999999999,49.0,24.5,18,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
283,2.0,2.0,9.135,30.0,18.5,19,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2.0,2.0,9.135,30.0,18.5,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2.0,2.0,9.135,30.0,18.5,21,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2.0,2.0,16.8,53.0,26.5,22,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2.0,2.0,20.14,46.0,23.0,23,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1.0,1.0,0.7,1.0,1.0,0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1.0,1.0,20.88,41.0,41.0,1,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
290,1.0,1.0,20.88,41.0,41.0,2,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
291,1.0,1.0,11.443333333333333,42.22222222222222,31.5,3,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1.0,1.0,11.443333333333333,42.22222222222222,31.5,4,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1.0,1.0,11.443333333333333,42.22222222222222,31.5,5,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,5.0,5.0,56.73,164.0,32.8,6,13,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
295,3.0,3.0,40.199999999999996,136.0,45.333333333333336,7,13,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
296,3.0,3.0,28.99,108.0,36.0,8,13,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
297,10.0,11.0,133.52666666666667,467.0,46.7,9,13,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
298,14.0,16.0,109.84666666666666,424.0,30.285714285714285,10,13,4.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0
299,7.0,7.0,26.78,145.0,20.714285714285715,11,13,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
300,6.0,8.0,57.86,217.0,36.166666666666664,12,13,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
301,16.0,21.0,177.745,727.0,45.4375,13,13,4.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0
302,7.0,7.0,26.310000000000002,155.0,22.142857142857142,14,13,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
303,3.0,3.0,44.36,193.0,64.33333333333333,15,13,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
304,10.0,15.0,44.81,346.0,34.6,16,13,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
305,8.0,8.0,41.97,208.0,26.0,17,13,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
306,5.0,5.0,65.83500000000001,189.0,37.8,18,13,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
307,1.0,4.0,17.62,57.0,57.0,19,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
308,3.0,3.0,17.14,43.0,14.333333333333334,20,13,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
309,2.0,4.0,14.9,48.0,24.0,21,13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
310,4.0,4.0,25.810000000000002,84.0,21.0,22,13,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
311,1.0,1.0,18.4,41.0,41.0,23,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
312,4.0,7.0,9.79,31.0,7.75,0,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1.0,1.0,10.47,18.333333333333332,29.0,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1.0,1.0,10.47,18.333333333333332,29.0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1.0,1.0,10.47,18.333333333333332,29.0,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,7.0,7.0,78.32333333333334,180.0,25.714285714285715,4,14,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
317,4.0,4.0,44.55,133.0,33.25,5,14,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
318,4.0,5.0,43.82,88.0,22.0,6,14,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
319,9.0,9.0,54.79,254.0,28.22222222222222,7,14,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
320,2.0,3.0,7.05,20.0,10.0,8,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
321,6.0,6.0,68.13333333333333,183.0,30.5,9,14,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
322,6.0,6.0,43.0,173.0,28.833333333333332,10,14,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
323,6.0,6.0,14.15,158.0,26.333333333333332,11,14,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
324,6.0,6.0,73.62,177.0,29.5,12,14,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
325,3.0,4.0,10.61,53.0,17.666666666666668,13,14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,3.0,3.0,18.63,78.0,26.0,14,14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,7.0,11.0,33.51,133.0,19.0,15,14,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
328,3.0,5.0,15.58,75.0,25.0,16,14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
329,4.0,5.0,30.533333333333335,84.0,21.0,17,14,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
330,7.0,9.0,40.769999999999996,211.0,30.142857142857142,18,14,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
331,3.0,3.0,17.4,71.0,23.666666666666668,19,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,1.0,1.0,7.8,21.0,21.0,20,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,2.0,3.0,16.700000000000003,36.0,18.0,21,14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
334,1.0,1.0,3.52,18.0,18.0,22,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,3.0,5.0,4.9799999999999995,26.0,8.666666666666666,23,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2.0,2.0,15.239999999999998,45.0,22.5,0,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2.0,2.0,16.69,42.0,21.0,1,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
338,1.0,3.0,2.71,15.0,15.0,2,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,4.0,4.0,32.489999999999995,82.0,20.5,3,15,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
340,1.0,1.0,0.63,1.0,1.0,4,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1.0,1.0,3.85,10.0,10.0,5,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1.0,1.0,11.7,33.0,33.0,6,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
343,7.0,7.0,45.11,143.0,20.428571428571427,7,15,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
344,5.0,5.0,42.45,98.0,19.6,8,15,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
345,4.0,4.0,36.629999999999995,117.0,29.25,9,15,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
346,8.0,8.0,40.949999999999996,146.0,18.25,10,15,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
347,2.0,2.0,10.399999999999999,37.0,18.5,11,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,3.0,3.0,10.390000000000002,45.0,15.0,12,15,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2.0,2.0,9.7,32.0,16.0,13,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,5.0,6.0,28.85,109.0,21.8,14,15,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
351,4.0,4.0,29.66,108.0,27.0,15,15,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
352,6.0,6.0,22.19,119.0,19.833333333333332,16,15,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
353,4.0,4.0,19.94,80.0,20.0,17,15,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
354,5.0,7.0,31.973333333333333,124.0,24.8,18,15,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2.0,3.0,5.8,25.0,12.5,19,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,5.0,5.0,30.48,123.0,24.6,20,15,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
357,1.0,1.0,6.963333333333334,21.0,20.0,21,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
358,1.0,1.0,6.963333333333334,21.0,20.0,22,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1.0,1.0,6.963333333333334,21.0,20.0,23,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
360,4.0,4.0,1.53,12.0,3.0,0,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2.0,2.0,18.835,37.0,18.5,1,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
362,2.0,2.0,18.835,37.0,18.5,2,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,2.0,2.0,18.835,37.0,18.5,3,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
364,2.0,2.0,18.835,37.0,18.5,4,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
365,1.0,1.0,8.439506172839506,30.024691358024693,30.0,5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,1.0,1.0,8.439506172839506,30.024691358024693,30.0,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1.0,1.0,8.439506172839506,30.024691358024693,30.0,7,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,4.0,4.0,30.6,94.0,23.5,8,16,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
369,13.0,14.0,91.67999999999999,351.0,27.0,9,16,7.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
370,16.0,16.0,202.16,668.0,41.75,10,16,3.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0
371,12.0,12.0,64.65,350.0,29.166666666666668,11,16,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
372,9.0,9.0,31.04,184.0,20.444444444444443,12,16,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
373,1.0,1.0,7.9,18.0,18.0,13,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,6.0,6.0,70.75,207.0,34.5,14,16,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
375,5.0,5.0,15.57,96.0,19.2,15,16,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
376,1.0,1.0,2.5,39.0,39.0,16,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,8.0,8.0,40.64,153.0,19.125,17,16,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
378,3.0,3.0,5.260000000000001,76.0,25.333333333333332,18,16,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
379,1.0,1.0,1.29,7.333333333333333,20.0,19,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
380,1.0,1.0,1.29,7.333333333333333,20.0,20,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1.0,1.0,0.73,4.111111111111111,20.0,21,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1.0,1.0,0.73,4.111111111111111,20.0,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,1.0,1.0,0.73,4.111111111111111,20.0,23,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,1.0,1.0,0.73,4.111111111111111,20.0,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,1.0,1.0,0.73,4.111111111111111,20.0,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1.0,1.0,14.927777777777777,40.88888888888889,33.0,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1.0,1.0,14.927777777777777,40.88888888888889,33.0,3,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1.0,1.0,14.927777777777777,40.88888888888889,33.0,4,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
389,11.0,11.0,150.6,355.0,32.27272727272727,5,17,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0
390,13.0,13.0,122.87,514.0,39.53846153846154,6,17,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
391,8.0,8.0,73.59,413.0,51.625,7,17,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
392,8.0,12.0,40.07,235.0,29.375,8,17,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
393,13.0,13.0,102.515,482.0,37.07692307692308,9,17,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
394,11.0,11.0,66.52,316.0,28.727272727272727,10,17,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
395,14.0,14.0,99.22,527.0,37.642857142857146,11,17,6.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0
396,10.0,10.0,86.82000000000001,336.0,33.6,12,17,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
397,11.0,11.0,167.9,523.0,47.54545454545455,13,17,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0
398,10.0,10.0,122.23666666666666,535.0,53.5,14,17,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0
399,5.0,10.0,53.6,214.0,42.8,15,17,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
400,4.0,7.0,25.9,117.0,29.25,16,17,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401,6.0,6.0,55.29,262.0,43.666666666666664,17,17,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
402,2.0,2.0,19.799999999999997,56.0,28.0,18,17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
403,2.0,2.0,0.98,35.0,17.5,19,17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
404,3.0,5.0,26.64,46.0,15.333333333333334,20,17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
405,3.0,3.0,9.55,36.0,12.0,21,17,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
406,3.0,3.0,6.800000000000001,38.0,12.666666666666666,22,17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
407,3.0,3.0,6.800000000000001,38.0,12.666666666666666,23,17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
408,3.0,3.0,6.800000000000001,38.0,12.666666666666666,0,18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
409,3.0,3.0,6.800000000000001,38.0,12.666666666666666,1,18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,3.0,3.0,6.800000000000001,38.0,12.666666666666666,2,18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
411,4.0,4.0,55.785473251028804,181.15637860082305,43.083333333333336,3,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
412,4.0,4.0,55.785473251028804,181.15637860082305,43.083333333333336,4,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
413,4.0,4.0,55.785473251028804,181.15637860082305,43.083333333333336,5,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
414,13.0,13.0,145.65,478.0,36.76923076923077,6,18,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
415,5.0,5.0,29.400000000000002,187.0,37.4,7,18,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
416,17.0,18.0,128.23000000000002,668.0,39.294117647058826,8,18,5.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0
417,10.0,10.0,36.33,247.0,24.7,9,18,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
418,7.0,8.0,6.45,82.0,11.714285714285714,10,18,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
419,19.0,21.0,67.6,424.0,22.31578947368421,11,18,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
420,17.0,20.0,111.54333333333334,510.0,30.0,12,18,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0
421,12.0,20.0,62.51,224.0,18.666666666666668,13,18,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
422,10.0,11.0,63.25,262.0,26.2,14,18,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
423,3.0,3.0,13.950000000000001,76.0,25.333333333333332,15,18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
424,5.0,5.0,52.06,198.0,39.6,16,18,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
425,3.0,3.0,9.1,70.0,23.333333333333332,17,18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
426,3.0,3.0,10.5,83.0,27.666666666666668,18,18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
427,4.0,4.0,22.5,142.0,35.5,19,18,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
428,2.0,5.0,7.05,23.0,11.5,20,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429,3.0,3.0,10.5,41.0,13.666666666666666,21,18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1.0,1.0,1.3016666666666665,6.666666666666667,10.0,22,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,1.0,1.0,1.3016666666666665,6.666666666666667,10.0,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,1.0,1.0,1.3016666666666665,6.666666666666667,10.0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,1.0,1.0,2.61,5.0,5.0,1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1.0,1.0,2.3,10.0,10.0,2,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1.0,1.0,0.6,1.0,1.0,3,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,2.0,2.0,26.0,46.0,23.0,4,19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
437,7.0,7.0,93.51666666666667,231.0,33.0,5,19,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
438,10.0,10.0,123.9,414.0,41.4,6,19,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0
439,12.0,16.0,101.67,475.0,39.583333333333336,7,19,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0
440,8.0,8.0,50.660000000000004,265.0,33.125,8,19,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
441,7.0,9.0,39.11,237.0,33.857142857142854,9,19,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
442,7.0,9.0,39.54,188.0,26.857142857142858,10,19,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
443,11.0,11.0,82.18333333333332,347.0,31.545454545454547,11,19,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
444,9.0,10.0,58.825,255.0,28.333333333333332,12,19,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
445,9.0,9.0,65.86,289.0,32.111111111111114,13,19,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
446,8.0,8.0,79.78333333333333,290.0,36.25,14,19,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
447,4.0,4.0,19.64,98.0,24.5,15,19,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
448,8.0,9.0,59.150000000000006,329.0,41.125,16,19,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
449,3.0,3.0,19.858888888888888,77.66666666666667,44.0,17,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,3.0,3.0,19.858888888888888,77.66666666666667,44.0,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,3.0,3.0,19.858888888888888,77.66666666666667,44.0,19,19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,3.0,3.0,8.059999999999999,36.0,12.0,20,19,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
