cluster_ID,num_rows,sum_passenger_count,sum_trip_distance,sum_trip_durations,avg_trip_durations,pickup_hour,pickup_day,Bronx,Manhattan,Queens,Brooklyn,Outside of NYC,Staten Island,Unknown,EWR,day_of_week,week_of_month,holiday,row_index,date,temperature_2m,precipitation
834,8.0,8.0,52.39,170.0,21.25,18,35,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,1,0,834,2023-02-04 18:00:00+00:00,-6.6565,0.0
835,5.0,5.0,43.26,137.0,27.4,19,35,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,1,0,835,2023-02-04 19:00:00+00:00,-5.6565,0.0
836,2.0,2.0,8.7,20.0,10.0,20,35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,836,2023-02-04 20:00:00+00:00,-4.9065,0.0
837,2.0,2.5,17.700000000000003,40.0,20.0,21,35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1,0,837,2023-02-04 21:00:00+00:00,-4.6565,0.0
838,2.0,3.0,10.02,26.0,23.0,22,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,838,2023-02-04 22:00:00+00:00,-4.8065,0.0
839,2.0,3.0,10.02,26.0,23.0,23,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,839,2023-02-04 23:00:00+00:00,-5.1565,0.0
840,2.0,3.0,10.02,26.0,23.0,0,36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,840,2023-02-05 00:00:00+00:00,-6.2565,0.0
841,4.0,5.0,11.15,77.0,19.25,1,36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,841,2023-02-05 01:00:00+00:00,-5.5565,0.0
842,4.0,5.0,11.15,77.0,19.25,2,36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,842,2023-02-05 02:00:00+00:00,-4.6565,0.0
843,1.0,1.0,9.557777777777778,18.333333333333332,30.0,3,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,843,2023-02-05 03:00:00+00:00,-4.7064996,0.0
844,1.0,1.0,9.557777777777778,18.333333333333332,30.0,4,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,844,2023-02-05 04:00:00+00:00,-4.8065,0.0
845,1.0,1.0,9.557777777777778,18.333333333333332,30.0,5,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,845,2023-02-05 05:00:00+00:00,-4.6064997,0.0
846,1.0,1.0,4.4,18.0,18.0,6,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,846,2023-02-05 06:00:00+00:00,-4.1565,0.0
847,5.0,5.0,22.08,102.0,20.4,7,36,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,847,2023-02-05 07:00:00+00:00,-3.4065,0.0
848,5.0,5.0,48.3,140.0,28.0,8,36,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,848,2023-02-05 08:00:00+00:00,-3.0565,0.0
849,13.0,13.0,122.55,449.0,34.53846153846154,9,36,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,7,1,0,849,2023-02-05 09:00:00+00:00,-2.7065,0.0
850,8.0,8.0,62.6,160.0,20.0,10,36,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7,1,0,850,2023-02-05 10:00:00+00:00,-2.5565,0.0
851,6.0,6.0,36.6,143.0,23.833333333333332,11,36,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7,1,0,851,2023-02-05 11:00:00+00:00,-2.6565,0.0
852,1.0,1.0,12.7,67.0,67.0,12,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,852,2023-02-05 12:00:00+00:00,-3.1065,0.0
853,3.0,3.0,13.95,44.0,14.666666666666666,13,36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,853,2023-02-05 13:00:00+00:00,-1.9065,0.0
854,6.0,7.0,37.14,139.0,23.166666666666668,14,36,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,854,2023-02-05 14:00:00+00:00,0.0435,0.0
855,5.0,8.0,31.8,102.0,20.4,15,36,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7,1,0,855,2023-02-05 15:00:00+00:00,1.7435,0.0
856,5.0,5.0,39.26,136.0,27.2,16,36,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7,1,0,856,2023-02-05 16:00:00+00:00,3.7935,0.0
857,2.0,2.0,21.63,46.0,23.0,17,36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,1,0,857,2023-02-05 17:00:00+00:00,5.5435004,0.0
858,2.0,2.0,8.923333333333334,47.333333333333336,24.333333333333332,18,36,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,858,2023-02-05 18:00:00+00:00,6.3935003,0.0
859,2.0,2.0,8.923333333333334,47.333333333333336,24.333333333333332,19,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,859,2023-02-05 19:00:00+00:00,7.5935,0.0
860,2.0,2.0,8.923333333333334,47.333333333333336,24.333333333333332,20,36,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,860,2023-02-05 20:00:00+00:00,8.1935,0.0
861,5.0,5.0,42.23,119.0,23.8,21,36,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1,0,861,2023-02-05 21:00:00+00:00,7.8435,0.0
862,1.0,1.0,2.4,12.0,12.0,22,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,862,2023-02-05 22:00:00+00:00,5.8435,0.0
863,1.0,1.0,2.888333333333333,6.333333333333333,17.0,23,36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,863,2023-02-05 23:00:00+00:00,4.7935004,0.0
864,1.0,1.0,2.888333333333333,6.333333333333333,17.0,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,864,2023-02-06 00:00:00+00:00,-0.2565,0.0
865,1.0,1.0,2.888333333333333,6.333333333333333,17.0,1,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,865,2023-02-06 01:00:00+00:00,2.4935,0.0
866,1.0,1.0,14.1,21.0,21.0,2,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,866,2023-02-06 02:00:00+00:00,2.4435,0.0
867,2.0,4.0,4.26,22.0,11.0,3,37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,867,2023-02-06 03:00:00+00:00,1.8935,0.0
868,1.0,1.0,7.6,14.0,14.0,4,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,868,2023-02-06 04:00:00+00:00,2.0435,0.0
869,9.0,9.0,122.94333333333331,371.0,41.22222222222222,5,37,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1,1,0,869,2023-02-06 05:00:00+00:00,2.0435,0.0
870,6.0,6.0,68.21000000000001,325.0,54.166666666666664,6,37,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,0,870,2023-02-06 06:00:00+00:00,2.3935,0.0
871,13.0,13.0,92.495,538.0,41.38461538461539,7,37,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,871,2023-02-06 07:00:00+00:00,2.0935,0.0
872,16.0,16.0,86.46,571.0,35.6875,8,37,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,872,2023-02-06 08:00:00+00:00,-0.3565,0.0
873,11.0,11.0,76.6,440.0,40.0,9,37,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,873,2023-02-06 09:00:00+00:00,1.5935,0.0
874,10.0,11.0,46.0,456.0,45.6,10,37,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,874,2023-02-06 10:00:00+00:00,0.0435,0.0
875,10.0,13.0,86.20666666666668,328.0,32.8,11,37,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,875,2023-02-06 11:00:00+00:00,-1.6065,0.0
876,19.0,20.0,129.98000000000002,758.0,39.89473684210526,12,37,8.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1,1,0,876,2023-02-06 12:00:00+00:00,0.2435,0.0
877,5.0,5.0,51.5,217.0,43.4,13,37,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,877,2023-02-06 13:00:00+00:00,2.3935,0.0
878,10.0,12.0,47.91,265.0,26.5,14,37,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,878,2023-02-06 14:00:00+00:00,4.2935004,0.0
879,6.0,6.0,24.700000000000003,213.0,35.5,15,37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,879,2023-02-06 15:00:00+00:00,7.4935,0.0
880,6.0,6.0,48.03,179.0,29.833333333333332,16,37,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,880,2023-02-06 16:00:00+00:00,9.3435,0.0
881,6.0,6.0,28.58,142.0,23.666666666666668,17,37,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,881,2023-02-06 17:00:00+00:00,9.4935,0.0
882,7.0,8.0,39.12,196.0,28.0,18,37,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1,1,0,882,2023-02-06 18:00:00+00:00,9.4935,0.0
883,3.0,3.0,23.1,76.0,25.333333333333332,19,37,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,883,2023-02-06 19:00:00+00:00,9.2935,0.0
884,3.0,3.0,1.12,3.0,1.0,20,37,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,884,2023-02-06 20:00:00+00:00,8.8435,0.0
885,2.0,2.0,19.07,50.0,25.0,21,37,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,885,2023-02-06 21:00:00+00:00,7.6935,0.0
886,1.0,1.0,9.3,22.0,22.0,22,37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,886,2023-02-06 22:00:00+00:00,5.9935,0.0
887,2.0,2.0,8.14,28.0,14.0,23,37,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,887,2023-02-06 23:00:00+00:00,4.4435,0.0
888,1.0,1.0,10.1,26.0,26.0,0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,888,2023-02-07 00:00:00+00:00,3.2435,0.0
889,1.0,1.0,0.7,1.0,1.0,1,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,889,2023-02-07 01:00:00+00:00,2.3435,0.0
890,2.0,2.0,10.066666666666666,40.0,22.2,2,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,890,2023-02-07 02:00:00+00:00,1.3435,0.0
891,2.0,2.0,10.066666666666666,40.0,22.2,3,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,891,2023-02-07 03:00:00+00:00,0.44349998,0.0
892,2.0,2.0,10.066666666666666,40.0,22.2,4,38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,892,2023-02-07 04:00:00+00:00,-0.5565,0.0
893,10.0,10.0,84.3,369.0,36.9,5,38,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1,0,893,2023-02-07 05:00:00+00:00,-1.3565,0.0
894,11.0,11.0,77.24,339.0,30.818181818181817,6,38,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,894,2023-02-07 06:00:00+00:00,-2.1065,0.0
895,11.0,12.0,114.86666666666666,499.0,45.36363636363637,7,38,5.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1,0,895,2023-02-07 07:00:00+00:00,-2.6565,0.0
896,21.0,21.0,165.99,828.0,39.42857142857143,8,38,9.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,2,1,0,896,2023-02-07 08:00:00+00:00,-3.3065,0.0
897,11.0,11.0,58.400000000000006,346.0,31.454545454545453,9,38,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,897,2023-02-07 09:00:00+00:00,-4.0065,0.0
898,18.0,18.0,95.82,508.0,28.22222222222222,10,38,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,898,2023-02-07 10:00:00+00:00,-4.3564997,0.0
899,9.0,9.0,59.13999999999999,299.0,33.22222222222222,11,38,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,899,2023-02-07 11:00:00+00:00,-4.7565,0.0
900,6.0,6.0,69.6,284.0,47.333333333333336,12,38,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,900,2023-02-07 12:00:00+00:00,-4.5065,0.0
901,7.0,7.0,43.43,220.0,31.428571428571427,13,38,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,901,2023-02-07 13:00:00+00:00,-3.6065,0.0
902,9.0,9.0,48.91,204.0,22.666666666666668,14,38,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,902,2023-02-07 14:00:00+00:00,-1.2065,0.0
903,5.0,5.0,22.58,184.0,36.8,15,38,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,903,2023-02-07 15:00:00+00:00,0.5935,0.0
904,2.0,2.0,5.9,57.0,28.5,16,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,904,2023-02-07 16:00:00+00:00,2.0935,0.0
905,7.0,13.0,34.42,222.0,31.714285714285715,17,38,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,905,2023-02-07 17:00:00+00:00,3.4935,0.0
906,5.0,5.0,22.22,124.0,24.8,18,38,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,906,2023-02-07 18:00:00+00:00,4.2435,0.0
907,5.0,5.0,12.16,49.0,9.8,19,38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,907,2023-02-07 19:00:00+00:00,3.7435,0.0
908,2.0,7.0,6.970000000000001,23.0,11.5,20,38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,908,2023-02-07 20:00:00+00:00,3.4435,0.0
909,5.0,5.0,21.5,119.0,23.8,21,38,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,909,2023-02-07 21:00:00+00:00,3.4935,0.0
910,2.0,2.0,19.0,27.0,13.5,22,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,910,2023-02-07 22:00:00+00:00,3.4935,0.0
911,2.0,2.0,1.4,12.0,6.0,23,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,911,2023-02-07 23:00:00+00:00,3.2935,0.0
912,3.0,3.0,2.865,15.0,5.0,0,39,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,912,2023-02-08 00:00:00+00:00,3.0935,0.0
913,1.0,3.0,3.3716666666666666,19.333333333333332,17.0,1,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,913,2023-02-08 01:00:00+00:00,3.2435,0.0
914,1.0,3.0,3.3716666666666666,19.333333333333332,17.0,2,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,914,2023-02-08 02:00:00+00:00,3.0935,0.4
915,1.0,3.0,3.3716666666666666,19.333333333333332,17.0,3,39,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,915,2023-02-08 03:00:00+00:00,2.5935,0.0
916,5.0,5.0,18.09,102.0,20.4,4,39,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,916,2023-02-08 04:00:00+00:00,2.4435,0.8
917,12.0,12.0,147.1,412.0,34.333333333333336,5,39,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,3,2,0,917,2023-02-08 05:00:00+00:00,2.3935,0.0
918,13.0,13.0,74.86,460.0,35.38461538461539,6,39,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3,2,0,918,2023-02-08 06:00:00+00:00,2.3435,0.0
919,9.0,9.0,66.2,427.0,47.44444444444444,7,39,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,919,2023-02-08 07:00:00+00:00,1.3435,0.0
920,15.0,16.0,118.77,604.0,40.266666666666666,8,39,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3,2,0,920,2023-02-08 08:00:00+00:00,1.3935,0.0
921,19.0,19.0,131.58,637.0,33.526315789473685,9,39,6.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,3,2,0,921,2023-02-08 09:00:00+00:00,1.1435,0.0
922,8.0,9.0,75.66,276.0,34.5,10,39,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3,2,0,922,2023-02-08 10:00:00+00:00,0.9435,0.0
923,4.0,4.0,6.64,75.0,18.75,11,39,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,923,2023-02-08 11:00:00+00:00,0.9435,0.0
924,16.0,18.0,114.52,499.0,31.1875,12,39,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,3,2,0,924,2023-02-08 12:00:00+00:00,1.7935,0.0
925,5.0,5.0,44.86,157.0,31.4,13,39,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,0,925,2023-02-08 13:00:00+00:00,3.5435,0.0
926,7.0,7.0,54.33,297.0,42.42857142857143,14,39,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3,2,0,926,2023-02-08 14:00:00+00:00,6.1435003,0.0
927,7.0,7.0,38.99,283.0,40.42857142857143,15,39,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,0,927,2023-02-08 15:00:00+00:00,7.5935,0.0
928,7.0,7.0,37.989999999999995,273.0,39.0,16,39,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3,2,0,928,2023-02-08 16:00:00+00:00,8.3435,0.0
929,2.0,2.0,6.8999999999999995,38.0,19.0,17,39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,929,2023-02-08 17:00:00+00:00,8.893499,0.0
930,2.0,2.0,8.5,46.0,23.0,18,39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,930,2023-02-08 18:00:00+00:00,9.5435,0.0
931,2.0,2.0,21.46,38.0,19.0,19,39,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,931,2023-02-08 19:00:00+00:00,9.893499,0.0
932,5.0,5.0,15.045,116.0,23.2,20,39,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,932,2023-02-08 20:00:00+00:00,10.0935,0.0
933,4.0,4.0,12.2,71.0,17.75,21,39,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,933,2023-02-08 21:00:00+00:00,9.7935,0.0
934,5.0,7.0,21.05,69.0,13.8,22,39,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,0,934,2023-02-08 22:00:00+00:00,7.5435004,0.0
935,3.0,3.0,21.38,68.0,22.666666666666668,23,39,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,935,2023-02-08 23:00:00+00:00,4.1435003,0.0
936,2.0,2.0,2.965,25.0,12.5,0,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,936,2023-02-09 00:00:00+00:00,3.6935,0.0
937,1.0,1.0,2.3,12.0,12.0,1,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,937,2023-02-09 01:00:00+00:00,3.9435,0.0
938,1.0,1.0,0.9,1.0,1.0,2,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,938,2023-02-09 02:00:00+00:00,2.3435,0.0
939,1.0,1.0,0.505,8.0,8.0,3,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,939,2023-02-09 03:00:00+00:00,0.6435,0.0
940,4.0,4.0,35.349999999999994,105.0,26.25,4,40,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,940,2023-02-09 04:00:00+00:00,0.0435,0.0
941,11.0,11.0,112.91,368.0,33.45454545454545,5,40,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2,0,941,2023-02-09 05:00:00+00:00,-0.5565,0.0
942,12.0,15.0,70.98,333.0,27.75,6,40,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4,2,0,942,2023-02-09 06:00:00+00:00,-0.7565,0.0
943,16.0,16.0,125.15,664.0,41.5,7,40,6.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,4,2,0,943,2023-02-09 07:00:00+00:00,-1.3065,0.0
944,19.0,19.0,76.58,540.0,28.42105263157895,8,40,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,4,2,0,944,2023-02-09 08:00:00+00:00,-1.8065,0.0
945,14.0,15.0,56.095,349.0,24.928571428571427,9,40,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4,2,0,945,2023-02-09 09:00:00+00:00,0.5435,0.0
946,13.0,15.0,75.86,317.0,24.384615384615383,10,40,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,946,2023-02-09 10:00:00+00:00,-1.7565,0.0
947,4.0,4.0,38.3,164.0,41.0,11,40,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,947,2023-02-09 11:00:00+00:00,0.1935,0.0
948,9.0,10.0,57.295,296.0,32.888888888888886,12,40,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,948,2023-02-09 12:00:00+00:00,0.5935,0.0
949,6.0,6.0,55.8,189.0,31.5,13,40,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4,2,0,949,2023-02-09 13:00:00+00:00,0.9435,0.0
950,9.0,9.0,45.47,270.0,30.0,14,40,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,950,2023-02-09 14:00:00+00:00,1.8435,0.0
951,8.0,8.0,44.435,221.0,27.625,15,40,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,951,2023-02-09 15:00:00+00:00,2.9435,0.0
952,9.0,10.0,65.05499999999999,336.0,37.333333333333336,16,40,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4,2,0,952,2023-02-09 16:00:00+00:00,4.6435003,0.0
953,7.0,7.0,49.48,218.0,31.142857142857142,17,40,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4,2,0,953,2023-02-09 17:00:00+00:00,6.3935003,0.0
954,4.0,4.0,8.71,78.0,19.5,18,40,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,954,2023-02-09 18:00:00+00:00,7.8935003,0.0
955,5.0,5.0,18.91,132.0,26.4,19,40,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,955,2023-02-09 19:00:00+00:00,9.2935,0.0
956,5.0,5.0,20.54,107.0,21.4,20,40,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,956,2023-02-09 20:00:00+00:00,9.893499,0.0
957,3.0,3.0,14.11,56.0,18.666666666666668,21,40,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,957,2023-02-09 21:00:00+00:00,10.0435,0.0
958,2.0,2.0,5.300000000000001,34.0,17.0,22,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,958,2023-02-09 22:00:00+00:00,9.8435,0.0
959,3.0,3.0,22.03,62.0,20.666666666666668,23,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,0,959,2023-02-09 23:00:00+00:00,9.4935,0.0
960,1.0,2.0,2.2566666666666664,18.333333333333332,15.0,0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,960,2023-02-10 00:00:00+00:00,8.393499,0.0
961,1.0,2.0,2.2566666666666664,18.333333333333332,15.0,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,961,2023-02-10 01:00:00+00:00,10.143499,0.0
962,2.0,3.0,21.718888888888888,59.111111111111114,31.8,2,41,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,962,2023-02-10 02:00:00+00:00,10.6935,0.0
963,2.0,3.0,21.718888888888888,59.111111111111114,31.8,3,41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,963,2023-02-10 03:00:00+00:00,11.0935,0.0
964,2.0,3.0,21.718888888888888,59.111111111111114,31.8,4,41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,964,2023-02-10 04:00:00+00:00,10.143499,0.0
965,8.0,8.0,87.95,269.0,33.625,5,41,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,5,2,0,965,2023-02-10 05:00:00+00:00,9.4935,0.0
966,12.0,12.0,89.94000000000001,466.0,38.833333333333336,6,41,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,966,2023-02-10 06:00:00+00:00,9.6935,0.0
967,9.0,12.0,82.33,366.0,40.666666666666664,7,41,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5,2,0,967,2023-02-10 07:00:00+00:00,11.0935,0.0
968,12.0,14.0,81.27,409.0,34.083333333333336,8,41,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,968,2023-02-10 08:00:00+00:00,12.7935,0.0
969,14.0,15.0,87.5,364.0,26.0,9,41,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,969,2023-02-10 09:00:00+00:00,13.2435,0.0
970,8.0,8.0,77.99666666666667,294.0,36.75,10,41,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5,2,0,970,2023-02-10 10:00:00+00:00,12.9435,0.0
971,12.0,12.0,95.625,435.0,36.25,11,41,3.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,5,2,0,971,2023-02-10 11:00:00+00:00,12.143499,0.0
972,6.0,6.0,11.65,157.0,26.166666666666668,12,41,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,972,2023-02-10 12:00:00+00:00,11.9435,0.0
973,13.0,13.0,124.63,498.0,38.30769230769231,13,41,6.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,5,2,0,973,2023-02-10 13:00:00+00:00,11.6935,0.0
974,13.0,15.0,103.41,489.0,37.61538461538461,14,41,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5,2,0,974,2023-02-10 14:00:00+00:00,12.3435,0.0
975,6.0,8.0,30.790000000000003,198.0,33.0,15,41,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2,0,975,2023-02-10 15:00:00+00:00,13.0435,0.0
976,7.0,8.0,39.35,241.0,34.42857142857143,16,41,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,976,2023-02-10 16:00:00+00:00,13.4935,0.0
977,4.0,4.0,15.05,141.0,35.25,17,41,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,0,977,2023-02-10 17:00:00+00:00,13.643499,0.0
978,6.0,9.0,12.16,54.0,9.0,18,41,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,978,2023-02-10 18:00:00+00:00,13.9435,0.0
